rowId,1,5,label
4658,4.457475894,4.442045868,0
4683,4.233019565,4.386333118,0
4701,4.330387194,4.315988736,0
4727,4.409354472,4.301357105,0
4778,4.347775924,4.343000979,0
4782,4.371513859,4.179802013,0
4791,4.438148796,4.241705069,0
4820,4.399381436,4.282786188,0
4829,4.373143597,4.245644354,0
4838,4.367328493,4.380142812,0
4870,4.216304677,4.294604044,0
4872,4.299120401,4.188806094,0
4876,4.313475983,4.398713729,0
4909,4.460594772,4.379017302,0
4966,4.18501045,4.361571896,0
4973,4.165402156,4.209628031,0
4992,4.292490856,4.25521119,0
5064,4.450003618,4.315425981,0
5088,4.358198188,4.351442305,0
5116,4.453684032,4.268154556,0
5125,4.360642367,4.226510682,0
5136,4.404016887,4.363260161,0
5161,4.270017447,4.228198947,0
5197,4.369154554,4.265903536,0
5198,4.176863475,4.196684664,0
5216,4.364041584,4.433604543,0
5220,4.426322265,4.327806592,0
5224,4.255465541,4.286725473,0
5231,4.34904045,4.278846902,0
5232,4.42657517,4.183741298,0
5281,4.166553517,4.243393334,0
5287,4.434721288,4.396462709,0
5301,4.454077535,4.445985154,0
5319,4.187734967,4.330620368,0
5326,4.190937861,4.241142314,0
5329,4.371851638,4.276033127,0
5345,4.419636139,4.447110664,0
5350,4.412416768,4.269280066,0
5393,4.177959111,4.350316794,0
5407,4.337129045,4.177550992,0
5428,4.292266242,4.446547909,0
5459,4.257881428,4.223134152,1
5464,4.359181518,4.358195365,1
5556,4.285664131,4.277158637,1
5559,4.343365944,4.389146893,1
5560,4.186555315,4.196684664,1
5598,4.307351392,4.220883132,1
5628,4.375924697,4.283348943,1
5680,4.184841561,4.240016804,1
5726,4.429777207,4.256899455,1
5758,4.195629038,4.179802013,1
5774,4.392976506,4.452175459,1
5983,4.282433804,4.398150974,1
6169,4.396404014,4.388584138,1
6249,4.258414672,4.174737217,1
6337,4.320499031,4.224822417,1
6479,4.238581764,4.30417088,1
6529,4.376402216,4.310361186,1
6536,4.311649922,4.382956588,1
6544,4.366261148,4.197810174,1
6672,4.380952794,4.167984156,1
6765,4.206275916,4.176988237,1
6789,4.429496868,4.369450466,1
6795,4.427417902,4.412782606,1
6814,4.173548274,4.25746221,1
6875,4.177256978,4.450487194,1
6886,4.214422891,4.328369347,1
6910,4.225210368,4.367762201,1
6912,4.168210689,4.401527504,1
6972,4.329460447,4.242267824,1
7209,4.303194317,4.332308633,1
7233,4.191358798,4.46117954,1
7258,4.254847424,4.263652516,1
7278,4.253920676,4.299668839,1
7279,4.339264594,4.362697406,1
7300,4.19860646,4.308110165,1
7301,4.279259201,4.243393334,1
7305,4.27793895,4.300231595,1
7337,4.358956904,4.347503019,1
7371,4.445565347,4.228198947,1
7435,4.274343411,4.46117954,1
7473,4.432839503,4.264215271,1
7526,4.202258582,4.388584138,1
7608,4.374969658,4.445985154,1
7645,4.33047121,4.277158637,0
7647,4.427754823,4.269280066,0
7650,4.384380302,4.286725473,0
7676,4.40258433,4.35538159,0
7718,4.176779459,4.323867307,0
7753,4.393285993,4.440357603,0
7912,4.216304677,4.343000979,0
7938,4.393088813,4.417284646,0
7981,4.452728993,4.380705567,0
8013,4.242515082,4.183741298,0
8019,4.376571105,4.404904035,0
8080,4.31457162,4.234389253,0
8081,4.430367033,4.178113747,0
8096,4.450228233,4.337936183,0
8098,4.221136452,4.188806094,0
8143,4.325218498,4.380705567,0
8148,4.319291087,4.375640772,0
8157,4.204506437,4.2563367,0
8164,4.355304782,4.195559154,0
8167,4.23835715,4.288413738,0
8271,4.290271292,4.292915779,0
8283,4.434665564,4.347503019,0
8303,4.273303499,4.282223433,0
8304,4.217765526,4.172486197,0
8306,4.369940704,4.332308633,0
8314,4.203101313,4.421786686,0
8374,4.41078703,4.437543828,0
8387,4.173548274,4.201186705,0
8420,4.454414456,4.229887213,0
8427,4.357328023,4.434730053,0
8466,4.434328642,4.333996898,0
8468,4.457475894,4.442045868,0
8493,4.233019565,4.386333118,0
8511,4.330387194,4.315988736,0
8537,4.409354472,4.301357105,0
8588,4.347775924,4.343000979,0
8592,4.371513859,4.179802013,0
8601,4.438148796,4.241705069,0
8630,4.399381436,4.282786188,0
8639,4.373143597,4.245644354,0
8648,4.367328493,4.380142812,0
8680,4.216304677,4.294604044,0
8682,4.299120401,4.188806094,0
8686,4.313475983,4.398713729,0
8719,4.460594772,4.379017302,0
8776,4.18501045,4.361571896,0
8783,4.165402156,4.209628031,0
8802,4.292490856,4.25521119,0
8874,4.450003618,4.315425981,0
8898,4.358198188,4.351442305,0
8926,4.453684032,4.268154556,0
8935,4.360642367,4.226510682,0
8946,4.404016887,4.363260161,0
8971,4.270017447,4.228198947,0
9007,4.369154554,4.265903536,0
9008,4.176863475,4.196684664,0
9026,4.364041584,4.433604543,0
9030,4.426322265,4.327806592,0
9034,4.255465541,4.286725473,0
9041,4.34904045,4.278846902,0
9042,4.42657517,4.183741298,0
9091,4.166553517,4.243393334,0
9097,4.434721288,4.396462709,0
9111,4.454077535,4.445985154,0
9129,4.187734967,4.330620368,0
9136,4.190937861,4.241142314,0
9139,4.371851638,4.276033127,0
9155,4.419636139,4.447110664,0
9160,4.412416768,4.269280066,0
9203,4.177959111,4.350316794,0
9217,4.337129045,4.177550992,0
9238,4.292266242,4.446547909,0
9269,4.257881428,4.223134152,1
9274,4.359181518,4.358195365,1
9366,4.285664131,4.277158637,1
9369,4.343365944,4.389146893,1
9370,4.186555315,4.196684664,1
9408,4.307351392,4.220883132,1
9438,4.375924697,4.283348943,1
9490,4.184841561,4.240016804,1
9536,4.429777207,4.256899455,1
9568,4.195629038,4.179802013,1
9584,4.392976506,4.452175459,1
9793,4.282433804,4.398150974,1
9979,4.396404014,4.388584138,1
10059,4.258414672,4.174737217,1
10147,4.320499031,4.224822417,1
10289,4.238581764,4.30417088,1
10339,4.376402216,4.310361186,1
10346,4.311649922,4.382956588,1
10354,4.366261148,4.197810174,1
10482,4.380952794,4.167984156,1
10575,4.206275916,4.176988237,1
10599,4.429496868,4.369450466,1
10605,4.427417902,4.412782606,1
10624,4.173548274,4.25746221,1
10685,4.177256978,4.450487194,1
10696,4.214422891,4.328369347,1
10720,4.225210368,4.367762201,1
10722,4.168210689,4.401527504,1
10782,4.329460447,4.242267824,1
11019,4.303194317,4.332308633,1
11043,4.191358798,4.46117954,1
11068,4.254847424,4.263652516,1
11088,4.253920676,4.299668839,1
11089,4.339264594,4.362697406,1
11110,4.19860646,4.308110165,1
11111,4.279259201,4.243393334,1
11115,4.27793895,4.300231595,1
11147,4.358956904,4.347503019,1
11181,4.445565347,4.228198947,1
11245,4.274343411,4.46117954,1
11283,4.432839503,4.264215271,1
11336,4.202258582,4.388584138,1
11418,4.374969658,4.445985154,1
11455,4.33047121,4.277158637,0
11457,4.427754823,4.269280066,0
11460,4.384380302,4.286725473,0
11486,4.40258433,4.35538159,0
11528,4.176779459,4.323867307,0
11563,4.393285993,4.440357603,0
11722,4.216304677,4.343000979,0
11748,4.393088813,4.417284646,0
11791,4.452728993,4.380705567,0
11823,4.242515082,4.183741298,0
11829,4.376571105,4.404904035,0
11890,4.31457162,4.234389253,0
11891,4.430367033,4.178113747,0
11906,4.450228233,4.337936183,0
11908,4.221136452,4.188806094,0
11953,4.325218498,4.380705567,0
11958,4.319291087,4.375640772,0
11967,4.204506437,4.2563367,0
11974,4.355304782,4.195559154,0
11977,4.23835715,4.288413738,0
12081,4.290271292,4.292915779,0
12093,4.434665564,4.347503019,0
12113,4.273303499,4.282223433,0
12114,4.217765526,4.172486197,0
12116,4.369940704,4.332308633,0
12124,4.203101313,4.421786686,0
12184,4.41078703,4.437543828,0
12197,4.173548274,4.201186705,0
12230,4.454414456,4.229887213,0
12237,4.357328023,4.434730053,0
12276,4.434328642,4.333996898,0
12278,4.457475894,4.442045868,0
12303,4.233019565,4.386333118,0
12321,4.330387194,4.315988736,0
12347,4.409354472,4.301357105,0
12398,4.347775924,4.343000979,0
12402,4.371513859,4.179802013,0
12411,4.438148796,4.241705069,0
12440,4.399381436,4.282786188,0
12449,4.373143597,4.245644354,0
12458,4.367328493,4.380142812,0
12490,4.216304677,4.294604044,0
12492,4.299120401,4.188806094,0
12496,4.313475983,4.398713729,0
12529,4.460594772,4.379017302,0
12586,4.18501045,4.361571896,0
12593,4.165402156,4.209628031,0
12612,4.292490856,4.25521119,0
12684,4.450003618,4.315425981,0
12708,4.358198188,4.351442305,0
12736,4.453684032,4.268154556,0
12745,4.360642367,4.226510682,0
12756,4.404016887,4.363260161,0
12781,4.270017447,4.228198947,0
12817,4.369154554,4.265903536,0
12818,4.176863475,4.196684664,0
12836,4.364041584,4.433604543,0
12840,4.426322265,4.327806592,0
12844,4.255465541,4.286725473,0
12851,4.34904045,4.278846902,0
12852,4.42657517,4.183741298,0
12901,4.166553517,4.243393334,0
12907,4.434721288,4.396462709,0
12921,4.454077535,4.445985154,0
12939,4.187734967,4.330620368,0
12946,4.190937861,4.241142314,0
12949,4.371851638,4.276033127,0
12965,4.419636139,4.447110664,0
12970,4.412416768,4.269280066,0
13013,4.177959111,4.350316794,0
13027,4.337129045,4.177550992,0
13048,4.292266242,4.446547909,0
13079,4.257881428,4.223134152,1
13084,4.359181518,4.358195365,1
13176,4.285664131,4.277158637,1
13179,4.343365944,4.389146893,1
13180,4.186555315,4.196684664,1
13218,4.307351392,4.220883132,1
13248,4.375924697,4.283348943,1
13300,4.184841561,4.240016804,1
13346,4.429777207,4.256899455,1
13378,4.195629038,4.179802013,1
13394,4.392976506,4.452175459,1
13603,4.282433804,4.398150974,1
13789,4.396404014,4.388584138,1
13869,4.258414672,4.174737217,1
13957,4.320499031,4.224822417,1
14099,4.238581764,4.30417088,1
14149,4.376402216,4.310361186,1
14156,4.311649922,4.382956588,1
14164,4.366261148,4.197810174,1
14292,4.380952794,4.167984156,1
14385,4.206275916,4.176988237,1
14409,4.429496868,4.369450466,1
14415,4.427417902,4.412782606,1
14434,4.173548274,4.25746221,1
14495,4.177256978,4.450487194,1
14506,4.214422891,4.328369347,1
14530,4.225210368,4.367762201,1
14532,4.168210689,4.401527504,1
14592,4.329460447,4.242267824,1
14829,4.303194317,4.332308633,1
14853,4.191358798,4.46117954,1
14878,4.254847424,4.263652516,1
14898,4.253920676,4.299668839,1
14899,4.339264594,4.362697406,1
14920,4.19860646,4.308110165,1
14921,4.279259201,4.243393334,1
14925,4.27793895,4.300231595,1
14957,4.358956904,4.347503019,1
14991,4.445565347,4.228198947,1
15055,4.274343411,4.46117954,1
15093,4.432839503,4.264215271,1
15146,4.202258582,4.388584138,1
15228,4.374969658,4.445985154,1
15265,4.33047121,4.277158637,0
15267,4.427754823,4.269280066,0
15270,4.384380302,4.286725473,0
15296,4.40258433,4.35538159,0
15338,4.176779459,4.323867307,0
15373,4.393285993,4.440357603,0
15532,4.216304677,4.343000979,0
15558,4.393088813,4.417284646,0
15601,4.452728993,4.380705567,0
15633,4.242515082,4.183741298,0
15639,4.376571105,4.404904035,0
15700,4.31457162,4.234389253,0
15701,4.430367033,4.178113747,0
15716,4.450228233,4.337936183,0
15718,4.221136452,4.188806094,0
15763,4.325218498,4.380705567,0
15768,4.319291087,4.375640772,0
15777,4.204506437,4.2563367,0
15784,4.355304782,4.195559154,0
15787,4.23835715,4.288413738,0
15891,4.290271292,4.292915779,0
15903,4.434665564,4.347503019,0
15923,4.273303499,4.282223433,0
15924,4.217765526,4.172486197,0
15926,4.369940704,4.332308633,0
15934,4.203101313,4.421786686,0
15994,4.41078703,4.437543828,0
16007,4.173548274,4.201186705,0
16040,4.454414456,4.229887213,0
16047,4.357328023,4.434730053,0
16086,4.434328642,4.333996898,0
16088,4.457475894,4.442045868,0
16113,4.233019565,4.386333118,0
16131,4.330387194,4.315988736,0
16157,4.409354472,4.301357105,0
16208,4.347775924,4.343000979,0
16212,4.371513859,4.179802013,0
16221,4.438148796,4.241705069,0
16250,4.399381436,4.282786188,0
16259,4.373143597,4.245644354,0
16268,4.367328493,4.380142812,0
16300,4.216304677,4.294604044,0
16302,4.299120401,4.188806094,0
16306,4.313475983,4.398713729,0
16339,4.460594772,4.379017302,0
16396,4.18501045,4.361571896,0
16403,4.165402156,4.209628031,0
16422,4.292490856,4.25521119,0
16494,4.450003618,4.315425981,0
16518,4.358198188,4.351442305,0
16546,4.453684032,4.268154556,0
16555,4.360642367,4.226510682,0
16566,4.404016887,4.363260161,0
16591,4.270017447,4.228198947,0
16627,4.369154554,4.265903536,0
16628,4.176863475,4.196684664,0
16646,4.364041584,4.433604543,0
16650,4.426322265,4.327806592,0
16654,4.255465541,4.286725473,0
16661,4.34904045,4.278846902,0
16662,4.42657517,4.183741298,0
16711,4.166553517,4.243393334,0
16717,4.434721288,4.396462709,0
16731,4.454077535,4.445985154,0
16749,4.187734967,4.330620368,0
16756,4.190937861,4.241142314,0
16759,4.371851638,4.276033127,0
16775,4.419636139,4.447110664,0
16780,4.412416768,4.269280066,0
16823,4.177959111,4.350316794,0
16837,4.337129045,4.177550992,0
16858,4.292266242,4.446547909,0
16889,4.257881428,4.223134152,1
16894,4.359181518,4.358195365,1
16986,4.285664131,4.277158637,1
16989,4.343365944,4.389146893,1
16990,4.186555315,4.196684664,1
17028,4.307351392,4.220883132,1
17058,4.375924697,4.283348943,1
17110,4.184841561,4.240016804,1
17156,4.429777207,4.256899455,1
17188,4.195629038,4.179802013,1
17204,4.392976506,4.452175459,1
17413,4.282433804,4.398150974,1
17599,4.396404014,4.388584138,1
17679,4.258414672,4.174737217,1
17767,4.320499031,4.224822417,1
17909,4.238581764,4.30417088,1
17959,4.376402216,4.310361186,1
17966,4.311649922,4.382956588,1
17974,4.366261148,4.197810174,1
18102,4.380952794,4.167984156,1
18195,4.206275916,4.176988237,1
18219,4.429496868,4.369450466,1
18225,4.427417902,4.412782606,1
18244,4.173548274,4.25746221,1
18305,4.177256978,4.450487194,1
18316,4.214422891,4.328369347,1
18340,4.225210368,4.367762201,1
18342,4.168210689,4.401527504,1
18402,4.329460447,4.242267824,1
18639,4.303194317,4.332308633,1
18663,4.191358798,4.46117954,1
18688,4.254847424,4.263652516,1
18708,4.253920676,4.299668839,1
18709,4.339264594,4.362697406,1
18730,4.19860646,4.308110165,1
18731,4.279259201,4.243393334,1
18735,4.27793895,4.300231595,1
18767,4.358956904,4.347503019,1
18801,4.445565347,4.228198947,1
18865,4.274343411,4.46117954,1
18903,4.432839503,4.264215271,1
18956,4.202258582,4.388584138,1
19038,4.374969658,4.445985154,1
19075,4.33047121,4.277158637,0
19077,4.427754823,4.269280066,0
19080,4.384380302,4.286725473,0
19106,4.40258433,4.35538159,0
19148,4.176779459,4.323867307,0
19183,4.393285993,4.440357603,0
19342,4.216304677,4.343000979,0
19368,4.393088813,4.417284646,0
19411,4.452728993,4.380705567,0
19443,4.242515082,4.183741298,0
19449,4.376571105,4.404904035,0
19510,4.31457162,4.234389253,0
19511,4.430367033,4.178113747,0
19526,4.450228233,4.337936183,0
19528,4.221136452,4.188806094,0
19573,4.325218498,4.380705567,0
19578,4.319291087,4.375640772,0
19587,4.204506437,4.2563367,0
19594,4.355304782,4.195559154,0
19597,4.23835715,4.288413738,0
19701,4.290271292,4.292915779,0
19713,4.434665564,4.347503019,0
19733,4.273303499,4.282223433,0
19734,4.217765526,4.172486197,0
19736,4.369940704,4.332308633,0
19744,4.203101313,4.421786686,0
19804,4.41078703,4.437543828,0
19817,4.173548274,4.201186705,0
19850,4.454414456,4.229887213,0
19857,4.357328023,4.434730053,0
19896,4.434328642,4.333996898,0
19898,4.457475894,4.442045868,0
19923,4.233019565,4.386333118,0
19941,4.330387194,4.315988736,0
19967,4.409354472,4.301357105,0
20018,4.347775924,4.343000979,0
20022,4.371513859,4.179802013,0
20031,4.438148796,4.241705069,0
20060,4.399381436,4.282786188,0
20069,4.373143597,4.245644354,0
20078,4.367328493,4.380142812,0
20110,4.216304677,4.294604044,0
20112,4.299120401,4.188806094,0
20116,4.313475983,4.398713729,0
20149,4.460594772,4.379017302,0
20206,4.18501045,4.361571896,0
20213,4.165402156,4.209628031,0
20232,4.292490856,4.25521119,0
20304,4.450003618,4.315425981,0
20328,4.358198188,4.351442305,0
20356,4.453684032,4.268154556,0
20365,4.360642367,4.226510682,0
20376,4.404016887,4.363260161,0
20401,4.270017447,4.228198947,0
20437,4.369154554,4.265903536,0
20438,4.176863475,4.196684664,0
20456,4.364041584,4.433604543,0
20460,4.426322265,4.327806592,0
20464,4.255465541,4.286725473,0
20471,4.34904045,4.278846902,0
20472,4.42657517,4.183741298,0
20521,4.166553517,4.243393334,0
20527,4.434721288,4.396462709,0
20541,4.454077535,4.445985154,0
20559,4.187734967,4.330620368,0
20566,4.190937861,4.241142314,0
20569,4.371851638,4.276033127,0
20585,4.419636139,4.447110664,0
20590,4.412416768,4.269280066,0
20633,4.177959111,4.350316794,0
20647,4.337129045,4.177550992,0
20668,4.292266242,4.446547909,0
20699,4.257881428,4.223134152,1
20704,4.359181518,4.358195365,1
20796,4.285664131,4.277158637,1
20799,4.343365944,4.389146893,1
20800,4.186555315,4.196684664,1
20838,4.307351392,4.220883132,1
20868,4.375924697,4.283348943,1
20920,4.184841561,4.240016804,1
20966,4.429777207,4.256899455,1
20998,4.195629038,4.179802013,1
21014,4.392976506,4.452175459,1
21223,4.282433804,4.398150974,1
21409,4.396404014,4.388584138,1
21489,4.258414672,4.174737217,1
21577,4.320499031,4.224822417,1
21719,4.238581764,4.30417088,1
21769,4.376402216,4.310361186,1
21776,4.311649922,4.382956588,1
21784,4.366261148,4.197810174,1
21912,4.380952794,4.167984156,1
22005,4.206275916,4.176988237,1
22029,4.429496868,4.369450466,1
22035,4.427417902,4.412782606,1
22054,4.173548274,4.25746221,1
22115,4.177256978,4.450487194,1
22126,4.214422891,4.328369347,1
22150,4.225210368,4.367762201,1
22152,4.168210689,4.401527504,1
22212,4.329460447,4.242267824,1
22449,4.303194317,4.332308633,1
22473,4.191358798,4.46117954,1
22498,4.254847424,4.263652516,1
22518,4.253920676,4.299668839,1
22519,4.339264594,4.362697406,1
22540,4.19860646,4.308110165,1
22541,4.279259201,4.243393334,1
22545,4.27793895,4.300231595,1
22577,4.358956904,4.347503019,1
22611,4.445565347,4.228198947,1
22675,4.274343411,4.46117954,1
22713,4.432839503,4.264215271,1
22766,4.202258582,4.388584138,1
22848,4.374969658,4.445985154,1
22885,4.33047121,4.277158637,0
22887,4.427754823,4.269280066,0
22890,4.384380302,4.286725473,0
22916,4.40258433,4.35538159,0
22958,4.176779459,4.323867307,0
22993,4.393285993,4.440357603,0
23152,4.216304677,4.343000979,0
23178,4.393088813,4.417284646,0
23221,4.452728993,4.380705567,0
23253,4.242515082,4.183741298,0
23259,4.376571105,4.404904035,0
23320,4.31457162,4.234389253,0
23321,4.430367033,4.178113747,0
23336,4.450228233,4.337936183,0
23338,4.221136452,4.188806094,0
23383,4.325218498,4.380705567,0
23388,4.319291087,4.375640772,0
23397,4.204506437,4.2563367,0
23404,4.355304782,4.195559154,0
23407,4.23835715,4.288413738,0
23511,4.290271292,4.292915779,0
23523,4.434665564,4.347503019,0
23543,4.273303499,4.282223433,0
23544,4.217765526,4.172486197,0
23546,4.369940704,4.332308633,0
23554,4.203101313,4.421786686,0
23614,4.41078703,4.437543828,0
23627,4.173548274,4.201186705,0
23660,4.454414456,4.229887213,0
23667,4.357328023,4.434730053,0
23706,4.434328642,4.333996898,0
23708,4.457475894,4.442045868,0
23733,4.233019565,4.386333118,0
23751,4.330387194,4.315988736,0
23777,4.409354472,4.301357105,0
23828,4.347775924,4.343000979,0
23832,4.371513859,4.179802013,0
23841,4.438148796,4.241705069,0
23870,4.399381436,4.282786188,0
23879,4.373143597,4.245644354,0
23888,4.367328493,4.380142812,0
23920,4.216304677,4.294604044,0
23922,4.299120401,4.188806094,0
23926,4.313475983,4.398713729,0
23959,4.460594772,4.379017302,0
24016,4.18501045,4.361571896,0
24023,4.165402156,4.209628031,0
24042,4.292490856,4.25521119,0
24114,4.450003618,4.315425981,0
24138,4.358198188,4.351442305,0
24166,4.453684032,4.268154556,0
24175,4.360642367,4.226510682,0
24186,4.404016887,4.363260161,0
24211,4.270017447,4.228198947,0
24247,4.369154554,4.265903536,0
24248,4.176863475,4.196684664,0
24266,4.364041584,4.433604543,0
24270,4.426322265,4.327806592,0
24274,4.255465541,4.286725473,0
24281,4.34904045,4.278846902,0
24282,4.42657517,4.183741298,0
24331,4.166553517,4.243393334,0
24337,4.434721288,4.396462709,0
24351,4.454077535,4.445985154,0
24369,4.187734967,4.330620368,0
24376,4.190937861,4.241142314,0
24379,4.371851638,4.276033127,0
24395,4.419636139,4.447110664,0
24400,4.412416768,4.269280066,0
24443,4.177959111,4.350316794,0
24457,4.337129045,4.177550992,0
24478,4.292266242,4.446547909,0
24509,4.257881428,4.223134152,1
24514,4.359181518,4.358195365,1
24606,4.285664131,4.277158637,1
24609,4.343365944,4.389146893,1
24610,4.186555315,4.196684664,1
24648,4.307351392,4.220883132,1
24678,4.375924697,4.283348943,1
24730,4.184841561,4.240016804,1
24776,4.429777207,4.256899455,1
24808,4.195629038,4.179802013,1
24824,4.392976506,4.452175459,1
25033,4.282433804,4.398150974,1
25219,4.396404014,4.388584138,1
25299,4.258414672,4.174737217,1
25387,4.320499031,4.224822417,1
25529,4.238581764,4.30417088,1
25579,4.376402216,4.310361186,1
25586,4.311649922,4.382956588,1
25594,4.366261148,4.197810174,1
25722,4.380952794,4.167984156,1
25815,4.206275916,4.176988237,1
25839,4.429496868,4.369450466,1
25845,4.427417902,4.412782606,1
25864,4.173548274,4.25746221,1
25925,4.177256978,4.450487194,1
25936,4.214422891,4.328369347,1
25960,4.225210368,4.367762201,1
25962,4.168210689,4.401527504,1
26022,4.329460447,4.242267824,1
26259,4.303194317,4.332308633,1
26283,4.191358798,4.46117954,1
26308,4.254847424,4.263652516,1
26328,4.253920676,4.299668839,1
26329,4.339264594,4.362697406,1
26350,4.19860646,4.308110165,1
26351,4.279259201,4.243393334,1
26355,4.27793895,4.300231595,1
26387,4.358956904,4.347503019,1
26421,4.445565347,4.228198947,1
26485,4.274343411,4.46117954,1
26523,4.432839503,4.264215271,1
26576,4.202258582,4.388584138,1
26658,4.374969658,4.445985154,1
26695,4.33047121,4.277158637,0
26697,4.427754823,4.269280066,0
26700,4.384380302,4.286725473,0
26726,4.40258433,4.35538159,0
26768,4.176779459,4.323867307,0
26803,4.393285993,4.440357603,0
26962,4.216304677,4.343000979,0
26988,4.393088813,4.417284646,0
27031,4.452728993,4.380705567,0
27063,4.242515082,4.183741298,0
27069,4.376571105,4.404904035,0
27130,4.31457162,4.234389253,0
27131,4.430367033,4.178113747,0
27146,4.450228233,4.337936183,0
27148,4.221136452,4.188806094,0
27193,4.325218498,4.380705567,0
27198,4.319291087,4.375640772,0
27207,4.204506437,4.2563367,0
27214,4.355304782,4.195559154,0
