rowId,0,1,2,label
3034,2.738300448,2.547122911,2.611121613,1
3043,2.828350614,2.691572908,2.706572785,1
3056,2.631510186,2.39553756,2.398237951,1
3092,2.79313869,2.537263039,2.499301635,1
3128,2.019053607,2.317328997,2.404043726,1
3134,2.723869331,2.534256468,2.233991099,1
3145,2.568013274,2.615864248,2.363785455,1
3159,2.835854795,2.785400722,2.762306126,1
3169,2.593412039,2.598897312,2.330133998,1
3171,1.956133939,1.967243959,2.396923584,1
3177,2.767739925,2.785681918,2.839001122,1
3182,2.509134319,2.607773855,2.832280624,1
3194,2.764276457,2.570355036,2.526709195,1
3229,1.878205911,1.83950885,2.252170984,1
3231,1.714845673,2.013540177,2.591163879,1
3232,2.724446576,2.366518622,2.439745875,1
3248,2.786788999,2.625247458,2.634323724,1
3250,2.81796021,2.614853485,2.609885076,1
3251,2.8191147,2.70182714,2.713534643,1
3261,2.255723916,2.222236657,2.466213353,1
3269,2.753886053,2.618365009,2.723564231,1
3280,2.225129949,2.365338112,2.49928502,1
3281,2.423124866,2.427871699,2.435738937,1
3282,2.5760947,2.569203675,2.708075168,1
3285,2.305944201,2.382305905,2.560826759,1
3297,2.224552704,2.076775897,2.222887631,1
3301,2.599184486,2.811919757,2.794834731,1
3317,2.468727194,2.537515087,2.372977277,1
3319,2.345774082,2.386857341,2.745692463,1
3325,2.826041635,2.743347309,2.777027382,1
3328,2.76831717,2.746689944,2.808619402,1
3330,2.680575982,2.622747555,2.833725291,1
3336,2.161633037,2.22341631,2.193771307,1
3337,2.640168856,2.442451896,2.553821176,1
3338,2.664990376,2.551252552,2.344585035,1
3345,2.251105958,2.445737948,2.815590005,1
3348,2.378099783,2.157933592,2.071387425,1
3350,2.782748286,2.787789175,2.353846815,1
3358,1.877051421,2.177879664,2.221835613,1
3359,2.215894034,2.603953701,2.746296739,1
3361,2.746381873,2.682021666,2.805247348,1
3370,2.587639593,2.625190876,2.845615805,1
3373,2.468727194,2.54529685,2.335143982,1
3381,1.681942728,1.757198937,1.882127382,1
3393,2.528760638,2.575833219,2.84230584,1
3416,2.602070709,2.655278017,2.574016773,1
3481,2.604379688,2.681066627,2.678734973,1
3505,2.419084153,2.360338306,2.632098134,1
3532,2.638437122,2.379075577,2.42149603,1
3543,1.697528334,1.931342571,2.249669053,1
3547,2.76831717,2.738683566,2.572941143,1
3554,1.79623717,1.954742728,2.307893831,1
3558,1.864352039,2.209173891,2.722007629,1
3559,2.320952562,2.237069759,2.295109583,1
3562,2.84278173,2.567742826,2.576399773,1
3565,2.715787906,2.616341767,2.649146422,1
3569,2.269000543,2.156248129,1.860138195,1
3571,2.803529094,2.583614982,2.529703467,1
3584,1.594778785,1.662331211,2.000996667,1
3587,2.026557787,2.201111789,2.484169367,1
3591,2.689811897,2.635837755,2.478448418,1
3600,2.581867146,2.261481537,2.534035718,1
3601,2.485467289,2.762590391,2.840994097,1
3603,1.911686101,1.911621113,1.942234074,1
3616,2.706551992,2.439557632,2.420543705,1
3621,2.791406956,2.439249002,2.225205044,1
3628,2.842204486,2.708989929,2.50445766,1
3629,2.181259355,2.167316802,2.551930517,1
3631,2.274772989,2.201616742,2.018438478,1
3638,2.393685388,2.071775234,2.190961553,1
3649,2.246488001,2.389020323,2.571256865,1
3654,2.073314604,2.228135777,2.432499806,1
3655,2.127575602,2.138465896,2.03622484,1
3659,2.53395584,2.58094619,2.749861182,1
3667,2.413888951,2.434894747,2.469764678,1
3668,2.518370234,2.631146578,2.810296685,1
3669,2.299594509,1.738966618,1.506300741,1
3680,2.163942015,2.315615243,2.690991026,1
3682,2.368863868,2.351938425,2.322095636,1
3696,2.328456742,2.335364136,2.081025239,1
3697,2.005199735,2.043570736,2.112392514,1
3699,2.315180115,2.439277293,2.515933663,1
3700,2.20665812,2.085399535,2.349119293,1
3703,2.547809711,2.470599811,2.477119185,1
3712,2.764853702,2.788687632,2.627044425,1
3728,2.55877736,2.488775548,2.649596787,1
3730,2.450255365,2.551083663,2.773473432,1
3734,2.591680305,2.585609075,2.63452136,1
3737,2.48315831,2.327779553,2.22957927,1
3739,2.268423298,2.299714796,2.323466845,1
3748,2.730796267,2.545156252,2.316392177,1
3758,2.47449964,2.490657334,2.784280446,1
3759,2.293244818,2.377108918,2.734244443,1
3771,2.757926766,2.744779867,2.839110433,1
3774,2.375213559,2.349916041,2.346000843,1
3776,2.659795175,2.548808374,2.767943123,1
3785,2.566858785,2.419556692,2.571038241,1
3787,2.393108144,2.175547793,2.584099705,1
3796,2.116607954,2.189059787,2.486533128,1
3808,2.391953654,2.259908381,2.419236334,1
5477,2.625160495,2.526559579,2.297775919,1
5490,2.131616315,2.025676196,2.331089822,1
5507,2.44101945,2.482454633,2.765674682,1
5525,2.313448381,1.991347107,2.012449059,1
5529,2.683462205,2.492623993,2.623657504,1
5533,2.321529806,2.46436377,2.772915504,1
5547,2.83527755,2.677471088,2.672895093,1
5562,2.33192021,2.341460436,2.817706284,1
5566,2.673071802,2.560101661,2.309947146,1
5567,2.481426576,2.345392897,2.59398675,1
5574,2.603802443,2.591171274,2.676474403,1
5575,1.774879117,2.131358832,2.590236039,1
5578,2.328456742,2.258222918,2.603168077,1
5583,2.404075792,2.43888379,2.523075667,1
5584,2.716942396,2.633506741,2.778280534,1
5585,2.437555982,2.418151568,2.695130888,1
5589,2.798911137,2.466049233,2.715616817,1
5603,2.679421493,2.45318279,2.613898135,1
5606,2.129884581,2.445963419,2.628501334,1
5620,2.769471659,2.827651315,2.50671036,1
5634,1.773147383,2.047812684,2.600336461,1
5673,1.898986718,2.207797059,2.665770579,1
5684,2.565127051,2.612521613,2.816112953,1
5685,2.323838785,2.222264948,2.363823059,1
5691,2.6678766,2.708934204,2.679367233,1
5693,2.090054699,2.363596924,2.826141667,1
5700,2.715210662,2.680870304,2.702784471,1
5717,2.369441113,2.001993985,2.061405935,1
5728,2.748113607,2.568389235,2.491640181,1
5731,2.785057265,2.728373609,2.778975757,1
5776,2.596298262,2.435231668,2.399465742,1
5781,1.593624296,1.646066409,2.125706707,1
5802,2.799488381,2.597773385,2.56068509,1
5808,1.710804961,1.948337798,2.392004548,1
5822,2.639591612,2.710591376,2.821083585,1
5830,2.462954747,2.310530564,2.423185555,1
5834,2.802951849,2.752223851,2.596548147,1
5840,1.923230994,1.776638342,2.178009402,1
5851,2.408693749,2.208302869,2.184488538,1
5853,1.668088856,1.699104479,2.197961889,1
5855,2.543191754,2.57864261,2.66423584,1
5869,2.797756647,2.738009724,2.794868837,1
5871,2.790252467,2.820488526,2.560060701,1
5872,2.611306624,2.83498385,2.731857071,1
5874,1.978069236,1.932999743,2.159985177,1
5876,2.584176125,2.517991666,2.593955268,1
5880,2.648827526,2.571703578,2.699323218,1
5887,2.012703916,2.134252238,2.545950717,1
5900,2.525874414,2.430428184,2.409267961,1
5905,2.357318975,2.429528871,2.386525834,1
5908,2.772357882,2.659913468,2.522229155,1
5914,2.787366244,2.436749099,2.434318756,1
5917,2.421393132,2.412252448,2.399558439,1
5925,1.892637027,1.880494917,2.085442315,1
5927,2.574362966,2.481780791,2.728722879,1
5935,2.220511992,2.412252448,2.571633773,1
5939,2.800065626,2.722278166,2.802613368,1
5943,2.546655222,2.637467493,2.621232528,1
5977,2.438133227,2.721294836,2.685146774,1
5998,2.802951849,2.511248957,2.762747746,1
6027,2.697893322,2.721266545,2.565890962,1
6040,2.480849331,2.556618428,2.703647598,1
6073,2.749845341,2.555916295,2.501257007,1
6077,2.380408761,2.3881493,2.738324839,1
6092,2.744072894,2.642327558,2.511144052,1
6098,1.950361493,2.303198886,2.787022864,1
6104,2.770626148,2.514030057,2.738588062,1
6115,2.274772989,2.472032369,2.840198306,1
6120,2.679421493,2.449699557,2.458189857,1
6121,2.478540353,2.563276264,2.672128161,1
6130,2.095827146,2.385284185,2.615425004,1
6139,2.796602158,2.513103309,2.622210214,1
6140,2.714056172,2.634039985,2.651509308,1
6144,2.322684296,2.399020793,2.457767476,1
6153,2.794293179,2.62019107,2.768795756,1
6159,1.494915459,1.626176919,1.924750288,1
6174,2.082550519,2.01963562,2.238987092,1
6177,2.585907859,2.52611035,2.536768516,1
6179,1.929003441,2.379103868,2.676735877,1
6183,2.58359888,2.258306934,2.289619501,1
6194,1.952093227,2.014832137,2.262704281,1
6199,2.536264818,2.438996097,2.513868979,1
6222,2.152974367,2.097001452,2.492589008,1
6226,2.480272087,2.422842744,2.503361917,1
6239,2.212430566,2.155827192,2.404484471,1
6263,2.556468381,2.668059586,2.405932636,1
6294,2.790252467,2.568136329,2.612862733,1
6309,2.18068211,2.106076032,2.094312322,1
6314,2.098136125,2.000112199,2.315195868,1
6317,2.305366956,2.353370983,2.709061599,1
6343,2.569745008,2.4141068,2.435480961,1
6365,2.671340068,2.573501348,2.485842276,1
6375,2.803529094,2.68044851,2.702160082,1
6381,2.300171754,2.156529325,2.256865276,1
6396,2.682884961,2.643956439,2.676050272,1
6399,2.591103061,2.58864308,2.626396424,1
6402,2.412734462,2.446945892,2.434917786,1
6403,2.446214652,2.647075317,2.812802988,1
6404,2.464109236,2.236367626,2.575960776,1
6409,2.68403945,2.492905189,2.705322257,1
6420,2.345196837,2.250581753,2.516955074,1
6425,2.443905673,2.409948868,2.660263007,1
6430,2.076200828,2.161838619,2.35975753,1
6439,2.196844961,2.098827513,2.451005003,1
6445,2.182991089,2.332779359,2.426183326,1
6448,2.716942396,2.756100587,2.836492194,1
6450,2.746959118,2.626483693,2.657315958,1
6454,2.805260828,2.798772975,2.47702299,1
6458,2.010394937,2.113744631,2.306363464,1
6459,1.971719545,2.017753834,2.254374713,1
6462,2.824887146,2.628449495,2.770664553,1
6482,2.537419308,2.646120278,2.786687058,1
6494,1.654234984,1.737000817,1.982849138,1
6496,2.762544723,2.546392487,2.584747706,1
6577,1.79508268,1.627300846,1.793674796,1
6582,2.682884961,2.568894188,2.739752015,1
6594,2.613038357,2.48534804,2.532272735,1
6597,2.779862063,2.670672654,2.667816898,1
6602,2.733682491,2.573501348,2.80267021,1
6603,2.364245911,2.504535397,2.591851232,1
6605,2.219934747,2.195493008,2.482429995,1
6617,2.437555982,2.255582417,2.323185258,1
6620,2.777553084,2.786159437,2.506327331,1
6623,2.570322253,2.566731205,2.844199122,1
6632,2.580135412,2.322638291,2.446358809,1
6645,2.706551992,2.705450971,2.611815087,1
6657,2.732528001,2.841192457,2.820961156,1
6664,1.862620305,2.012275651,2.138152525,1
6667,2.521256457,2.727502586,2.797561408,1
6676,2.557045626,2.489730586,2.497694312,1
6679,2.732528001,2.580018585,2.607700587,1
6682,2.388490186,2.039749725,2.131007023,1
6684,2.783325531,2.481330706,2.824715365,1
6694,2.756195032,2.758207845,2.674993008,1
6695,2.748113607,2.721519451,2.669420723,1
6701,2.769471659,2.40604384,2.40627981,1
6704,2.811033274,2.608139067,2.441898008,1
6705,2.495280448,2.290416459,2.40106432,1
6706,2.027712277,1.791106232,1.88224369,1
6708,2.6678766,2.597913983,2.686595812,1
6723,2.137388761,2.036378799,2.593025679,1
6734,2.696161588,2.239738552,2.340223926,1
6736,2.662681398,2.729020017,2.841841483,1
6739,2.684616695,2.56156251,2.610118566,1
6744,2.777553084,2.596958944,2.377751147,1
6750,2.007508714,2.036435381,2.539454091,1
6752,2.2736185,2.212713706,2.371042018,1
6782,2.715787906,2.659716288,2.612625745,1
6798,2.428320068,2.383823336,2.718946021,1
6807,2.445637407,2.284966567,2.411365001,1
6811,2.068696647,2.066605681,2.199017405,1
6815,2.168559973,2.099586228,2.383615513,1
6827,2.828350614,2.678763047,2.840938129,1
6830,2.502784628,2.403207016,2.751388926,1
6844,2.738300448,2.547122911,2.611121613,1
6853,2.828350614,2.691572908,2.706572785,1
6866,2.631510186,2.39553756,2.398237951,1
6902,2.79313869,2.537263039,2.499301635,1
6938,2.019053607,2.317328997,2.404043726,1
6944,2.723869331,2.534256468,2.233991099,1
6955,2.568013274,2.615864248,2.363785455,1
6969,2.835854795,2.785400722,2.762306126,1
6979,2.593412039,2.598897312,2.330133998,1
6981,1.956133939,1.967243959,2.396923584,1
6987,2.767739925,2.785681918,2.839001122,1
6992,2.509134319,2.607773855,2.832280624,1
7004,2.764276457,2.570355036,2.526709195,1
7039,1.878205911,1.83950885,2.252170984,1
7041,1.714845673,2.013540177,2.591163879,1
7042,2.724446576,2.366518622,2.439745875,1
7058,2.786788999,2.625247458,2.634323724,1
7060,2.81796021,2.614853485,2.609885076,1
7061,2.8191147,2.70182714,2.713534643,1
7071,2.255723916,2.222236657,2.466213353,1
7079,2.753886053,2.618365009,2.723564231,1
7090,2.225129949,2.365338112,2.49928502,1
7091,2.423124866,2.427871699,2.435738937,1
7092,2.5760947,2.569203675,2.708075168,1
7095,2.305944201,2.382305905,2.560826759,1
7107,2.224552704,2.076775897,2.222887631,1
7111,2.599184486,2.811919757,2.794834731,1
7127,2.468727194,2.537515087,2.372977277,1
7129,2.345774082,2.386857341,2.745692463,1
7135,2.826041635,2.743347309,2.777027382,1
7138,2.76831717,2.746689944,2.808619402,1
7140,2.680575982,2.622747555,2.833725291,1
7146,2.161633037,2.22341631,2.193771307,1
7147,2.640168856,2.442451896,2.553821176,1
7148,2.664990376,2.551252552,2.344585035,1
7155,2.251105958,2.445737948,2.815590005,1
7158,2.378099783,2.157933592,2.071387425,1
7160,2.782748286,2.787789175,2.353846815,1
7168,1.877051421,2.177879664,2.221835613,1
7169,2.215894034,2.603953701,2.746296739,1
7171,2.746381873,2.682021666,2.805247348,1
7183,2.468727194,2.54529685,2.335143982,1
7191,1.681942728,1.757198937,1.882127382,1
7203,2.528760638,2.575833219,2.84230584,1
7226,2.602070709,2.655278017,2.574016773,1
7291,2.604379688,2.681066627,2.678734973,1
7315,2.419084153,2.360338306,2.632098134,1
7342,2.638437122,2.379075577,2.42149603,1
7353,1.697528334,1.931342571,2.249669053,1
7357,2.76831717,2.738683566,2.572941143,1
7364,1.79623717,1.954742728,2.307893831,1
7368,1.864352039,2.209173891,2.722007629,1
7369,2.320952562,2.237069759,2.295109583,1
7372,2.84278173,2.567742826,2.576399773,1
7375,2.715787906,2.616341767,2.649146422,1
7379,2.269000543,2.156248129,1.860138195,1
7381,2.803529094,2.583614982,2.529703467,1
7394,1.594778785,1.662331211,2.000996667,1
7397,2.026557787,2.201111789,2.484169367,1
7401,2.689811897,2.635837755,2.478448418,1
7410,2.581867146,2.261481537,2.534035718,1
7411,2.485467289,2.762590391,2.840994097,1
7413,1.911686101,1.911621113,1.942234074,1
7426,2.706551992,2.439557632,2.420543705,1
7431,2.791406956,2.439249002,2.225205044,1
7438,2.842204486,2.708989929,2.50445766,1
7439,2.181259355,2.167316802,2.551930517,1
7441,2.274772989,2.201616742,2.018438478,1
7448,2.393685388,2.071775234,2.190961553,1
7459,2.246488001,2.389020323,2.571256865,1
7464,2.073314604,2.228135777,2.432499806,1
7465,2.127575602,2.138465896,2.03622484,1
7469,2.53395584,2.58094619,2.749861182,1
7477,2.413888951,2.434894747,2.469764678,1
7478,2.518370234,2.631146578,2.810296685,1
7479,2.299594509,1.738966618,1.506300741,1
7490,2.163942015,2.315615243,2.690991026,1
7492,2.368863868,2.351938425,2.322095636,1
7506,2.328456742,2.335364136,2.081025239,1
7507,2.005199735,2.043570736,2.112392514,1
7509,2.315180115,2.439277293,2.515933663,1
7510,2.20665812,2.085399535,2.349119293,1
7513,2.547809711,2.470599811,2.477119185,1
7522,2.764853702,2.788687632,2.627044425,1
7538,2.55877736,2.488775548,2.649596787,1
7540,2.450255365,2.551083663,2.773473432,1
7544,2.591680305,2.585609075,2.63452136,1
7547,2.48315831,2.327779553,2.22957927,1
7549,2.268423298,2.299714796,2.323466845,1
7558,2.730796267,2.545156252,2.316392177,1
7568,2.47449964,2.490657334,2.784280446,1
7569,2.293244818,2.377108918,2.734244443,1
7581,2.757926766,2.744779867,2.839110433,1
7584,2.375213559,2.349916041,2.346000843,1
7586,2.659795175,2.548808374,2.767943123,1
7595,2.566858785,2.419556692,2.571038241,1
7597,2.393108144,2.175547793,2.584099705,1
7606,2.116607954,2.189059787,2.486533128,1
7618,2.391953654,2.259908381,2.419236334,1
9287,2.625160495,2.526559579,2.297775919,1
9300,2.131616315,2.025676196,2.331089822,1
9317,2.44101945,2.482454633,2.765674682,1
9335,2.313448381,1.991347107,2.012449059,1
9339,2.683462205,2.492623993,2.623657504,1
9343,2.321529806,2.46436377,2.772915504,1
9357,2.83527755,2.677471088,2.672895093,1
9372,2.33192021,2.341460436,2.817706284,1
9376,2.673071802,2.560101661,2.309947146,1
9377,2.481426576,2.345392897,2.59398675,1
9384,2.603802443,2.591171274,2.676474403,1
9385,1.774879117,2.131358832,2.590236039,1
9388,2.328456742,2.258222918,2.603168077,1
9393,2.404075792,2.43888379,2.523075667,1
9394,2.716942396,2.633506741,2.778280534,1
9395,2.437555982,2.418151568,2.695130888,1
9399,2.798911137,2.466049233,2.715616817,1
9413,2.679421493,2.45318279,2.613898135,1
9416,2.129884581,2.445963419,2.628501334,1
9430,2.769471659,2.827651315,2.50671036,1
9444,1.773147383,2.047812684,2.600336461,1
9483,1.898986718,2.207797059,2.665770579,1
9494,2.565127051,2.612521613,2.816112953,1
9495,2.323838785,2.222264948,2.363823059,1
9501,2.6678766,2.708934204,2.679367233,1
9503,2.090054699,2.363596924,2.826141667,1
9510,2.715210662,2.680870304,2.702784471,1
9527,2.369441113,2.001993985,2.061405935,1
9538,2.748113607,2.568389235,2.491640181,1
9541,2.785057265,2.728373609,2.778975757,1
9586,2.596298262,2.435231668,2.399465742,1
9591,1.593624296,1.646066409,2.125706707,1
9612,2.799488381,2.597773385,2.56068509,1
9618,1.710804961,1.948337798,2.392004548,1
9632,2.639591612,2.710591376,2.821083585,1
9640,2.462954747,2.310530564,2.423185555,1
9644,2.802951849,2.752223851,2.596548147,1
9650,1.923230994,1.776638342,2.178009402,1
9661,2.408693749,2.208302869,2.184488538,1
9663,1.668088856,1.699104479,2.197961889,1
9665,2.543191754,2.57864261,2.66423584,1
9679,2.797756647,2.738009724,2.794868837,1
9681,2.790252467,2.820488526,2.560060701,1
9682,2.611306624,2.83498385,2.731857071,1
9684,1.978069236,1.932999743,2.159985177,1
9686,2.584176125,2.517991666,2.593955268,1
9690,2.648827526,2.571703578,2.699323218,1
9697,2.012703916,2.134252238,2.545950717,1
9710,2.525874414,2.430428184,2.409267961,1
9715,2.357318975,2.429528871,2.386525834,1
9718,2.772357882,2.659913468,2.522229155,1
9724,2.787366244,2.436749099,2.434318756,1
9727,2.421393132,2.412252448,2.399558439,1
9735,1.892637027,1.880494917,2.085442315,1
9737,2.574362966,2.481780791,2.728722879,1
9745,2.220511992,2.412252448,2.571633773,1
9749,2.800065626,2.722278166,2.802613368,1
9753,2.546655222,2.637467493,2.621232528,1
9787,2.438133227,2.721294836,2.685146774,1
9808,2.802951849,2.511248957,2.762747746,1
9837,2.697893322,2.721266545,2.565890962,1
9850,2.480849331,2.556618428,2.703647598,1
9883,2.749845341,2.555916295,2.501257007,1
9887,2.380408761,2.3881493,2.738324839,1
9902,2.744072894,2.642327558,2.511144052,1
9908,1.950361493,2.303198886,2.787022864,1
9914,2.770626148,2.514030057,2.738588062,1
9925,2.274772989,2.472032369,2.840198306,1
9930,2.679421493,2.449699557,2.458189857,1
9931,2.478540353,2.563276264,2.672128161,1
9940,2.095827146,2.385284185,2.615425004,1
9949,2.796602158,2.513103309,2.622210214,1
9950,2.714056172,2.634039985,2.651509308,1
9954,2.322684296,2.399020793,2.457767476,1
9963,2.794293179,2.62019107,2.768795756,1
9969,1.494915459,1.626176919,1.924750288,1
9984,2.082550519,2.01963562,2.238987092,1
9987,2.585907859,2.52611035,2.536768516,1
9989,1.929003441,2.379103868,2.676735877,1
9993,2.58359888,2.258306934,2.289619501,1
10004,1.952093227,2.014832137,2.262704281,1
10009,2.536264818,2.438996097,2.513868979,1
10032,2.152974367,2.097001452,2.492589008,1
10036,2.480272087,2.422842744,2.503361917,1
10049,2.212430566,2.155827192,2.404484471,1
10073,2.556468381,2.668059586,2.405932636,1
10104,2.790252467,2.568136329,2.612862733,1
10119,2.18068211,2.106076032,2.094312322,1
10124,2.098136125,2.000112199,2.315195868,1
10127,2.305366956,2.353370983,2.709061599,1
10153,2.569745008,2.4141068,2.435480961,1
10175,2.671340068,2.573501348,2.485842276,1
10185,2.803529094,2.68044851,2.702160082,1
10191,2.300171754,2.156529325,2.256865276,1
10206,2.682884961,2.643956439,2.676050272,1
10209,2.591103061,2.58864308,2.626396424,1
10212,2.412734462,2.446945892,2.434917786,1
10213,2.446214652,2.647075317,2.812802988,1
10214,2.464109236,2.236367626,2.575960776,1
